DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA ,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
111227388,11/25/2011 12:00:00 AM,11/25/2011 12:00:00 AM,1350,12,77th Street,1204,1,210,ROBBERY,1300 0416 0342 0916 1251 2002,39,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,45TH                         ST,VERMONT                      AV,34.0027,-118.2915
111811259,05/07/2011 12:00:00 AM,05/07/2011 12:00:00 AM,1330,18,Southeast,1824,1,210,ROBBERY,0302 0334 0330 0355 0432 0916 1311 1310,39,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,210,520,,,700 E  102ND                        ST,,33.9441,-118.2625
111507961,03/20/2011 12:00:00 AM,03/20/2011 12:00:00 AM,1650,15,N Hollywood,1517,1,210,ROBBERY,0305 0330 0344 0355 0400 0916 1240 1310 1311,23,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,11200    VANOWEN                      ST,,34.194,-118.3746
111106670,02/23/2011 12:00:00 AM,02/22/2011 12:00:00 AM,2230,11,Northeast,1135,1,210,ROBBERY,0310 0334 0344 0402 0418 0443 0916 1302 1402,22,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",200,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,210,910,998,,3900    RODERICK                     RD,,34.1208,-118.232
111814935,07/11/2011 12:00:00 AM,07/11/2011 12:00:00 AM,1900,18,Southeast,1864,1,210,ROBBERY,0302 0330 0337 0355 0421 1009 0916 1306 1300 1313,49,M,B,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,210,,,,900 E  120TH                        ST,,33.9237,-118.2597
110204489,01/10/2011 12:00:00 AM,01/10/2011 12:00:00 AM,2310,02,Rampart,0221,1,220,ATTEMPTED ROBBERY,0337 0355 0432 0916 1310,41,M,H,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,220,,,,VERMONT,OAKWOOD,34.0777,-118.2917
112016954,08/19/2011 12:00:00 AM,08/19/2011 12:00:00 AM,1705,20,Olympic,2031,2,624,BATTERY - SIMPLE ASSAULT,0561 0417 0602 0432 0344 0346 1240 0916 0913 1310,55,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,WILSHIRE                     BL,BRONSON                      AV,34.0617,-118.3178
110801013,06/15/2011 12:00:00 AM,06/15/2011 12:00:00 AM,2310,08,West LA,0884,2,624,BATTERY - SIMPLE ASSAULT,0416 0916 1206 2002,44,F,B,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,11000 W  PICO                         BL,,34.0383,-118.4324
111819963,10/14/2011 12:00:00 AM,10/14/2011 12:00:00 AM,0001,18,Southeast,1846,1,210,ROBBERY,0302 0330 0371 0432 0906 0916,40,M,B,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,115TH                        ST,EVERS,33.9303,-118.2473
110810789,06/06/2011 12:00:00 AM,06/05/2011 12:00:00 AM,2310,08,West LA,0833,2,624,BATTERY - SIMPLE ASSAULT,0416 0916,53,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1400    MIDVALE                      AV,,34.0548,-118.4426
111823161,12/17/2011 12:00:00 AM,12/17/2011 12:00:00 AM,0100,18,Southeast,1844,1,210,ROBBERY,0330 0354 0432 0916 0334,39,F,H,104,DRIVEWAY,113,SIMULATED GUN,IC,Invest Cont,210,,,,800 E  111TH                        DR,,33.9337,-118.2603
111322981,10/17/2011 12:00:00 AM,10/17/2011 12:00:00 AM,0400,13,Newton,1395,1,210,ROBBERY,0302 0326 0330 0344 0432 0448 0916 1240 1309 1310,23,M,H,104,DRIVEWAY,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,6400    AVALON                       BL,,33.9816,-118.2652
110208747,04/03/2011 12:00:00 AM,04/03/2011 12:00:00 AM,0240,02,Rampart,0201,1,210,ROBBERY,0104 0334 0330 0344 0916 1231 1402,27,M,O,101,STREET,204,FOLDING KNIFE,IC,Invest Cont,210,998,,,MARATHON,MARIPOSA,34.0844,-118.299
110408114,04/08/2011 12:00:00 AM,04/08/2011 12:00:00 AM,1145,04,Hollenbeck,0478,2,624,BATTERY - SIMPLE ASSAULT,0916 1243 1813 2000,24,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,900 S  DACOTAH                      ST,,34.0302,-118.2065
110208321,03/26/2011 12:00:00 AM,03/25/2011 12:00:00 AM,1740,02,Rampart,0237,1,210,ROBBERY,0302 0330 0906 0916,46,F,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,1400 W  3RD                          ST,,34.0583,-118.2616
110919622,10/12/2011 12:00:00 AM,10/12/2011 12:00:00 AM,0300,09,Van Nuys,0911,1,210,ROBBERY,0312 0330 0344 0416 0602 0601 0916 1206 1310 1501,41,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,510,,,GAULT                        ST,PEACH                        AV,34.1994,-118.4684
111804678,01/13/2011 12:00:00 AM,01/13/2011 12:00:00 AM,0730,18,Southeast,1804,1,210,ROBBERY,0305 0330 0354 0400 0444 0916 1300,54,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,510,,,8700    WADSWORTH                    AV,,33.9593,-118.2586
110222176,12/24/2011 12:00:00 AM,12/23/2011 12:00:00 AM,2130,02,Rampart,0256,1,210,ROBBERY,0906 0327 0432 1822 0330 0340 0369 0916 0334,34,M,H,108,PARKING LOT,101,REVOLVER,IC,Invest Cont,210,,,,1700 W  6TH                          ST,,34.0573,-118.2699
111101047,11/08/2011 12:00:00 AM,11/07/2011 12:00:00 AM,2345,11,Northeast,1133,1,210,ROBBERY,0344 0432 0906 0916 1300 1309,23,M,W,101,STREET,113,SIMULATED GUN,IC,Invest Cont,210,,,,HALLDALE                     ST,SILVER LAKE                  BL,34.1119,-118.2529
110801336,10/16/2011 12:00:00 AM,10/16/2011 12:00:00 AM,0145,08,West LA,0831,1,210,ROBBERY,0104 0344 0416 0916 1213 1310,42,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,WILSHIRE                     BL,AMHERST                      ST,34.0434,-118.4683
111519877,10/28/2011 12:00:00 AM,10/28/2011 12:00:00 AM,1630,15,N Hollywood,1503,1,210,ROBBERY,0334 0330 0342 0344 0400 0418 0449 0916 1302 1310,41,M,H,101,STREET,101,REVOLVER,AA,Adult Arrest,210,510,910,,LAUREL CANYON                AV,VANOWEN,34.194,-118.3965
111909769,04/05/2011 12:00:00 AM,04/04/2011 12:00:00 AM,0015,19,Mission,1911,1,210,ROBBERY,0330 0344 0416 0429 0916 1302 1311,22,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,SAN FERNANDO                 RD,SEPULVEDA                    BL,34.3152,-118.4909
110309465,03/30/2011 12:00:00 AM,03/29/2011 12:00:00 AM,2220,03,Southwest,0395,1,210,ROBBERY,0330 0342 0906 0916 1309 1310 1414 1822,34,M,H,108,PARKING LOT,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,210,,,,S  WESTERN                      AV,W  MARTIN LUTHER KING JR        BL,34.0109,-118.3089
111312392,05/17/2011 12:00:00 AM,05/17/2011 12:00:00 AM,2100,13,Newton,1317,1,210,ROBBERY,0444 0916 1302 1311,49,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,12TH,CENTRAL,34.0299,-118.2449
111323780,10/29/2011 12:00:00 AM,10/29/2011 12:00:00 AM,1100,13,Newton,1322,1,210,ROBBERY,0334 0330 0344 0345 0355 0432 1019 1022 0916 1240,56,M,H,101,STREET,204,FOLDING KNIFE,AA,Adult Arrest,210,910,,,23RD                         ST,TRINITY                      ST,34.0241,-118.2597
110513002,06/27/2011 12:00:00 AM,06/27/2011 12:00:00 AM,0300,05,Harbor,0564,1,210,ROBBERY,0303 0334 0330 0342 0344 0369 0432 0916 1300,23,M,H,108,PARKING LOT,104,SHOTGUN,IC,Invest Cont,210,,,,100 S  PACIFIC                      AV,,33.7433,-118.2879
111821037,11/03/2011 12:00:00 AM,11/03/2011 12:00:00 AM,0645,18,Southeast,1837,1,210,ROBBERY,0344 0302 0330 0432 0916 1310,32,F,H,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,210,,,,1600 E  111TH                        PL,,33.9348,-118.2463
111515299,08/04/2011 12:00:00 AM,08/04/2011 12:00:00 AM,0145,15,N Hollywood,1553,1,210,ROBBERY,0330 0334 0344 0354 0355 0443 0906 0916 1316 1420,35,F,B,301,GAS STATION,219,SCREWDRIVER,AA,Adult Arrest,210,,,,4600    LAUREL CANYON                BL,,34.1549,-118.3965
110318540,08/12/2011 12:00:00 AM,08/10/2011 12:00:00 AM,1900,03,Southwest,0377,1,210,ROBBERY,0344 0443 0916 1300,47,M,B,101,STREET,511,VERBAL THREAT,IC,Invest Cont,210,,,,BROWNING                     ST,BUDLONG                      ST,34.0121,-118.2959
111223678,10/03/2011 12:00:00 AM,10/03/2011 12:00:00 AM,2130,12,77th Street,1219,1,210,ROBBERY,0305 0330 0342 0344 0444 0448 0916 1822,53,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,56TH                         ST,FLOWER                       ST,33.9915,-118.2809
110518943,10/22/2011 12:00:00 AM,10/21/2011 12:00:00 AM,2330,05,Harbor,0557,1,210,ROBBERY,0207 0334 0330 0377 0432 0443 1022 0916 1304 1402,39,M,H,101,STREET,511,VERBAL THREAT,AA,Adult Arrest,210,,,,4TH,PACIFIC,33.7406,-118.2879
110324740,11/16/2011 12:00:00 AM,11/16/2011 12:00:00 AM,2030,03,Southwest,0354,1,220,ATTEMPTED ROBBERY,0302 0355 0916 1309 1310,37,M,H,101,STREET,102,HAND GUN,AO,Adult Other,220,,,,ARLINGTON,EXPOSITION,34.0189,-118.3177
111811273,05/07/2011 12:00:00 AM,05/07/2011 12:00:00 AM,1300,18,Southeast,1824,1,210,ROBBERY,0302 0330 0916 1419,40,M,H,101,STREET,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,AA,Adult Arrest,210,,,,800 E  99TH                         ST,,33.9465,-118.2608
111319740,08/26/2011 12:00:00 AM,08/26/2011 12:00:00 AM,0640,13,Newton,1373,1,210,ROBBERY,0916 1300 1302 1310,59,M,H,101,STREET,104,SHOTGUN,IC,Invest Cont,210,,,,54TH,MCKINLEY,33.9935,-118.2608
110804833,01/19/2011 12:00:00 AM,01/17/2011 12:00:00 AM,2030,08,West LA,0883,2,886,DISTURBING THE PEACE,0916 1501,51,F,H,716,THEATRE/MOVIE,511,VERBAL THREAT,IC,Invest Cont,886,,,,2000 S  SEPULVEDA                    BL,,34.043,-118.4403
111811491,05/11/2011 12:00:00 AM,05/11/2011 12:00:00 AM,0200,18,Southeast,1861,1,210,ROBBERY,0400 0444 1021 0916 1304,24,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,IMPERIAL                     HY,HOOVER,33.931,-118.287
111217430,07/06/2011 12:00:00 AM,07/05/2011 12:00:00 AM,2320,12,77th Street,1218,1,210,ROBBERY,0330 0344 0416 0916 1311 1310 1822,25,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,5200 S  FIGUEROA                     ST,,33.9957,-118.2827
110304648,01/10/2011 12:00:00 AM,01/10/2011 12:00:00 AM,2210,03,Southwest,0392,1,210,ROBBERY,0344 0605 0916 1300,34,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,3400 W  48TH                         ST,,34,-118.3308
111111376,05/18/2011 12:00:00 AM,05/18/2011 12:00:00 AM,1145,11,Northeast,1109,1,210,ROBBERY,0330 0400 0906 0916,60,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,210,,,,1500    COLORADO                     BL,,34.1392,-118.1981
111811284,05/07/2011 12:00:00 AM,05/07/2011 12:00:00 AM,2145,18,Southeast,1824,1,210,ROBBERY,0302 0330 0421 0432 0916,39,M,H,103,ALLEY,102,HAND GUN,IC,Invest Cont,210,,,,9600    CLOVIS                       AV,,33.9493,-118.2564
110515504,08/11/2011 12:00:00 AM,08/11/2011 12:00:00 AM,1610,05,Harbor,0522,1,210,ROBBERY,0202 0330 0334 0337 0387 0445 0916 1225 1402 1310,43,M,H,101,STREET,204,FOLDING KNIFE,AA,Adult Arrest,210,998,,,ANAHEIM,NEPTUNE,33.7797,-118.2687
110604054,01/01/2011 12:00:00 AM,01/01/2011 12:00:00 AM,0500,06,Hollywood,0646,1,210,ROBBERY,0344 0355 0400 0370 0416 0916 1300 1311 1310 1822,26,M,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,520,,,SELMA,CAHUENGA                     BL,34.0998,-118.3295
110520191,11/16/2011 12:00:00 AM,11/16/2011 12:00:00 AM,0430,05,Harbor,0514,1,210,ROBBERY,0330 0354 0417 0344 0916 1300,50,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,1400    WILMINGTON                   BL,,33.7905,-118.275
111209182,03/17/2011 12:00:00 AM,03/16/2011 12:00:00 AM,2200,12,77th Street,1253,1,210,ROBBERY,0302 0344 0370 0416 0417 0429 1022 0916 1304 1311,46,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,78TH                         ST,SAINT ANDREWS                ST,33.9691,-118.3112
110518503,10/12/2011 12:00:00 AM,10/12/2011 12:00:00 AM,2150,05,Harbor,0506,1,210,ROBBERY,0207 0202 0334 0330 0432 0916 1300,31,M,W,101,STREET,113,SIMULATED GUN,IC,Invest Cont,210,,,,213TH,WESTERN,33.8355,-118.3091
111522579,12/22/2011 12:00:00 AM,12/22/2011 12:00:00 AM,0340,15,N Hollywood,1515,1,210,ROBBERY,0416 0344 0355 1302 0330 0916 1310 1311 0334 0302,33,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,6900    RADFORD                      AV,,34.1959,-118.3921
110205320,01/27/2011 12:00:00 AM,01/27/2011 12:00:00 AM,1200,02,Rampart,0202,1,210,ROBBERY,0302 0334 0344 0355 0432 0906 0916 1306 1822,28,M,H,108,PARKING LOT,101,REVOLVER,AA,Adult Arrest,210,,,,4200    BURNS                        AV,,34.0877,-118.2845
111323612,10/27/2011 12:00:00 AM,10/27/2011 12:00:00 AM,0600,13,Newton,1307,1,210,ROBBERY,0344 0352 0416 0417 0432 0429 0916 1221 1311 1310,52,M,O,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,800 E  7TH                          ST,,34.0396,-118.2451
111325739,12/03/2011 12:00:00 AM,12/03/2011 12:00:00 AM,0400,13,Newton,1341,1,210,ROBBERY,1309 0334 0416 0355 0354 0916 1313 1312 0906,0,,,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,210,,,,HILL,37TH,34.0163,-118.2771
111323380,10/23/2011 12:00:00 AM,10/23/2011 12:00:00 AM,0400,13,Newton,1333,1,210,ROBBERY,0330 0344 0370 0420 0432 0429 0916 1311 1310,38,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,1000 E  34TH                         ST,,34.0128,-118.2577
110308889,03/20/2011 12:00:00 AM,03/20/2011 12:00:00 AM,0400,03,Southwest,0393,1,210,ROBBERY,0302 0330 0344 0370 0916 1300 1311,24,M,B,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,W  43RD                         ST,LEIMERT                      AV,34.006,-118.3305
111211157,04/12/2011 12:00:00 AM,04/12/2011 12:00:00 AM,0051,12,77th Street,1243,1,210,ROBBERY,0330 0337 0408 0401 0416 0417 0529 0916 1225 1822,25,M,H,101,STREET,113,SIMULATED GUN,IC,Invest Cont,210,,,,6200 S  WESTERN                      AV,,33.9833,-118.3089
111223528,10/01/2011 12:00:00 AM,10/01/2011 12:00:00 AM,1315,12,77th Street,1239,1,520,VEHICLE - ATTEMPT STOLEN,0916 1202 1402 1822,63,F,W,108,PARKING LOT,,,IC,Invest Cont,520,,,,5800 S  VERMONT                      AV,,33.9888,-118.2915
111812631,05/31/2011 12:00:00 AM,05/31/2011 12:00:00 AM,0645,18,Southeast,1862,1,210,ROBBERY,0330 0337 0354 0369 0443 0916 1300 1259 1310,46,M,H,101,STREET,511,VERBAL THREAT,AA,Adult Arrest,210,,,,MAIN                         ST,IMPERIAL                     AV,33.931,-118.2739
111313742,06/04/2011 12:00:00 AM,06/04/2011 12:00:00 AM,1345,13,Newton,1347,1,210,ROBBERY,0305 0330 0344 0444 1000 0916 1310,43,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,43RD                         ST,ALAMEDA,34.005,-118.2392
111226595,11/13/2011 12:00:00 AM,11/13/2011 12:00:00 AM,1000,12,77th Street,1232,1,510,VEHICLE - STOLEN,0342 0916 1309,10,M,O,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,510,,,,HARCOURT,SLAUSON,33.989,-118.341
110815730,09/17/2011 12:00:00 AM,09/16/2011 12:00:00 AM,1645,08,West LA,0823,2,624,BATTERY - SIMPLE ASSAULT,0416 0916 1259,15,F,W,403,DRUG STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,800    SWARTHMORE                   AV,,34.045,-118.5264
111814985,07/12/2011 12:00:00 AM,07/12/2011 12:00:00 AM,2045,18,Southeast,1861,1,210,ROBBERY,0330 0400 0416 0906 0916,23,M,H,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210,,,,500 W  IMPERIAL                     HY,,33.931,-118.2826
110409992,05/25/2011 12:00:00 AM,05/25/2011 12:00:00 AM,1310,04,Hollenbeck,0422,1,220,ATTEMPTED ROBBERY,0400 0916 1210 1240 1302 1310,41,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,220,,,,2200    GATES                        ST,,34.0703,-118.2064
110628859,12/13/2011 12:00:00 AM,12/13/2011 12:00:00 AM,0930,06,Hollywood,0659,1,210,ROBBERY,0344 0443 0355 0916,54,M,W,101,STREET,113,SIMULATED GUN,IC,Invest Cont,210,,,,5200    FOUNTAIN                     AV,,34.0952,-118.3025
110920002,10/18/2011 12:00:00 AM,10/18/2011 12:00:00 AM,2230,09,Van Nuys,0916,1,210,ROBBERY,0202 0216 0302 0342 0355 0916 1302 1311,36,M,O,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,SHERMAN                      WY,RANCHITO,34.2012,-118.4356
111904981,01/16/2011 12:00:00 AM,01/16/2011 12:00:00 AM,0110,19,Mission,1955,1,220,ATTEMPTED ROBBERY,0330 0355 0354 0370 0426 0429 0916 1304 1311 1309,46,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220,,,,FOX                          ST,CHATSWORTH                   ST,34.2645,-118.455
111809107,03/31/2011 12:00:00 AM,03/31/2011 12:00:00 AM,1515,18,Southeast,1823,1,210,ROBBERY,0302 0916 0330 0400 1300 1309,55,M,B,101,STREET,113,SIMULATED GUN,IC,Invest Cont,210,,,,300 E  103RD                        ST,,33.9429,-118.2695
111114649,07/16/2011 12:00:00 AM,07/16/2011 12:00:00 AM,1320,11,Northeast,1133,1,210,ROBBERY,0209 0302 0330 0916 1312,36,F,H,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,210,,,,3100    GLENDALE                     BL,,34.1162,-118.2627
111712554,06/16/2011 12:00:00 AM,06/16/2011 12:00:00 AM,1100,17,Devonshire,1718,1,210,ROBBERY,0330 0408 0429 0906 0916 1420,36,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,998,,,15700    SIMONDS                      ST,,34.2764,-118.4734
111807875,03/11/2011 12:00:00 AM,03/11/2011 12:00:00 AM,0040,18,Southeast,1827,1,210,ROBBERY,0302 0334 0330 0906 0916 1310,22,F,H,101,STREET,102,HAND GUN,AA,Adult Arrest,210,510,520,,CENTURY,ANZAC,33.9457,-118.2379
112022116,11/28/2011 12:00:00 AM,11/28/2011 12:00:00 AM,1430,20,Olympic,2029,2,624,BATTERY - SIMPLE ASSAULT,1206 0916 0342 0416 0429 0446 0913 1816 1817,35,F,H,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,3100 W  4TH                          ST,,34.0667,-118.2871
110325361,11/25/2011 12:00:00 AM,11/22/2011 12:00:00 AM,2200,03,Southwest,0355,1,210,ROBBERY,1300 0344 0330 0916 1306 0416,57,M,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210,,,,1700 W  35TH                         PL,,34.0237,-118.3089
111809274,04/03/2011 12:00:00 AM,04/03/2011 12:00:00 AM,1955,18,Southeast,1824,1,210,ROBBERY,0104 0302 0330 0344 0432 0429 0916,51,M,B,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,9700    CLOVIS                       AV,,33.9484,-118.2565
110219541,10/31/2011 12:00:00 AM,10/31/2011 12:00:00 AM,0030,02,Rampart,0218,1,210,ROBBERY,0330 0416 1019 0916 1311 2002,41,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,1600 W  SUNSET                       BL,,34.0768,-118.2573
111229176,12/22/2011 12:00:00 AM,12/22/2011 12:00:00 AM,0330,12,77th Street,1203,1,210,ROBBERY,0416 1402 1822 0330 0908 0916,39,M,H,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,AO,Adult Other,210,998,,,50TH                         ST,WESTERN                      AV,33.9983,-118.3089
110922303,12/02/2011 12:00:00 AM,12/01/2011 12:00:00 AM,2330,09,Van Nuys,0906,1,210,ROBBERY,0416 1501 0330 1022 0916 1311,32,M,H,101,STREET,302,BLUNT INSTRUMENT,AA,Adult Arrest,210,,,,VALERIO,VAN NUYS,34.2048,-118.4488
111313215,06/04/2011 12:00:00 AM,06/04/2011 12:00:00 AM,1220,12,77th Street,1258,1,510,VEHICLE - STOLEN,0342 0906 0916 1402,57,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,510,,,,7500 S  MAIN                         ST,,33.9718,-118.2739
111323614,10/27/2011 12:00:00 AM,10/27/2011 12:00:00 AM,0620,13,Newton,1317,1,210,ROBBERY,0334 0330 0340 0344 0355 0432 0429 0916 1309 1402,46,M,W,108,PARKING LOT,514,TIRE IRON,AA,Adult Arrest,210,998,,,1400 E  OLYMPIC                      BL,,34.0313,-118.2432
111221784,09/06/2011 12:00:00 AM,09/05/2011 12:00:00 AM,2150,03,Southwest,0397,1,210,ROBBERY,0342 0916 1311 1310,45,F,B,101,STREET,207,OTHER KNIFE,IC,Invest Cont,210,,,,4300 S  NORMANDIE                    AV,,34.0051,-118.3002
110317802,08/02/2011 12:00:00 AM,08/02/2011 12:00:00 AM,0105,03,Southwest,0362,1,210,ROBBERY,0330 0344 0355 0432 0906 0916 1311 1310,20,M,H,101,STREET,113,SIMULATED GUN,AA,Adult Arrest,210,,,,COCO,PINAFORE,34.0141,-118.3501
110805287,01/30/2011 12:00:00 AM,01/30/2011 12:00:00 AM,0110,08,West LA,0828,1,220,ATTEMPTED ROBBERY,0302 0906 0916 1302 1402,21,F,O,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,220,998,,,LINDBROOK,MALCOLM,34.0609,-118.4401
111814196,06/27/2011 12:00:00 AM,06/21/2011 12:00:00 AM,0300,18,Southeast,1841,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0406 0400 0416 0429 0444 0916 1202 1817,61,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,800 W  IMPERIAL                     HY,,33.931,-118.2893
111616685,09/22/2011 12:00:00 AM,09/21/2011 12:00:00 AM,2330,16,Foothill,1623,1,210,ROBBERY,0334 0330 0337 0344 0355 0448 0449 0916 1311 1402,21,F,H,101,STREET,207,OTHER KNIFE,AA,Adult Arrest,210,998,,,RALSTON,PIERCE,34.2652,-118.4179
111206418,02/04/2011 12:00:00 AM,02/04/2011 12:00:00 AM,2200,12,77th Street,1255,1,210,ROBBERY,0330 0344 0354 0360 0377 0444 0906 1004 0916,28,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,7800 S  NORMANDIE                    AV,,33.9692,-118.3003
110410918,06/19/2011 12:00:00 AM,06/19/2011 12:00:00 AM,1730,04,Hollenbeck,0448,1,210,ROBBERY,0319 0344 0352 0355 0421 0913 1022 0916 1309 2002,22,M,H,101,STREET,212,BOTTLE,AA,Adult Arrest,210,,,,1400    NIETO                        LN,,34.0562,-118.194
112013822,06/26/2011 12:00:00 AM,06/26/2011 12:00:00 AM,0920,20,Olympic,2081,1,210,ROBBERY,0302 0334 0330 0342 0344 0354 0355 0432 0916 1310,42,M,H,108,PARKING LOT,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,1700 S  WESTERN                      AV,,34.0427,-118.309
110311210,04/25/2011 12:00:00 AM,04/25/2011 12:00:00 AM,0145,03,Southwest,0397,1,210,ROBBERY,0330 0334 0421 0432 0906 0916 1251 1300 1302 1310,19,M,H,101,STREET,113,SIMULATED GUN,IC,Invest Cont,210,,,,KANSAS                       ST,W  VERNON                       AV,34.0037,-118.2937
110509887,04/26/2011 12:00:00 AM,04/26/2011 12:00:00 AM,1745,05,Harbor,0504,1,210,ROBBERY,0312 0330 0916 1300,27,M,B,108,PARKING LOT,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,NORMANDIE                    AV,190TH                        ST,33.8583,-118.2992
110204232,01/06/2011 12:00:00 AM,01/05/2011 12:00:00 AM,2340,02,Rampart,0241,1,210,ROBBERY,0344 0400 0416 1019 0916 1310,53,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,6TH,LA FAYETTE,34.0657,-118.2825
